 ,Area,Mean,Min,Max,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,343,255,255,255,22.374,19.519,79.960,0.927,1.146,0.872,0.941
2,375,255,255,255,23.998,19.896,9.493,0.878,1.206,0.829,0.934
3,331,255,255,255,21.306,19.780,138.097,0.873,1.077,0.928,0.932
4,455,255,255,255,25.050,23.127,60.869,0.924,1.083,0.923,0.948
5,369,255,255,255,23.500,19.993,40.420,0.935,1.175,0.851,0.945
6,490,255,255,255,26.103,23.901,42.008,0.880,1.092,0.916,0.934
7,378,255,255,255,23.938,20.106,105.934,0.900,1.191,0.840,0.931
8,412,255,255,255,24.177,21.697,136.135,0.935,1.114,0.897,0.947
9,315,255,255,255,21.424,18.721,55.616,0.910,1.144,0.874,0.947
10,367,255,255,255,22.603,20.674,33.743,0.921,1.093,0.915,0.943
11,387,255,255,255,24.240,20.328,13.209,0.898,1.192,0.839,0.940
12,415,255,255,255,24.190,21.844,74.955,0.927,1.107,0.903,0.950
13,490,255,255,255,26.139,23.868,43.598,0.901,1.095,0.913,0.940
14,484,255,255,255,28.863,21.351,87.757,0.848,1.352,0.740,0.936
15,398,255,255,255,23.752,21.335,94.305,0.917,1.113,0.898,0.943
16,487,255,255,255,26.139,23.722,156.415,0.890,1.102,0.908,0.943
17,333,255,255,255,23.038,18.404,5.769,0.900,1.252,0.799,0.934
18,429,255,255,255,25.633,21.310,157.739,0.923,1.203,0.831,0.947
19,465,255,255,255,25.370,23.337,121.167,0.872,1.087,0.920,0.943
20,437,255,255,255,26.589,20.926,85.858,0.827,1.271,0.787,0.925
21,475,255,255,255,27.147,22.278,73.932,0.881,1.219,0.821,0.940
22,497,255,255,255,27.690,22.853,102.723,0.901,1.212,0.825,0.947
23,366,255,255,255,23.350,19.958,92.967,0.805,1.170,0.855,0.904
24,378,255,255,255,23.574,20.416,11.617,0.900,1.155,0.866,0.931
25,309,255,255,255,21.441,18.350,111.481,0.886,1.168,0.856,0.922
26,433,255,255,255,26.531,20.780,9.659,0.909,1.277,0.783,0.956
27,416,255,255,255,24.603,21.528,120.450,0.909,1.143,0.875,0.941
28,398,255,255,255,23.096,21.941,83.457,0.917,1.053,0.950,0.942
29,411,255,255,255,24.178,21.643,177.455,0.912,1.117,0.895,0.942
30,387,255,255,255,26.575,18.542,50.432,0.886,1.433,0.698,0.938
31,346,255,255,255,22.749,19.365,171.815,0.883,1.175,0.851,0.931
32,426,255,255,255,23.624,22.959,162.011,0.917,1.029,0.972,0.950
33,382,255,255,255,22.951,21.192,170.847,0.895,1.083,0.923,0.933
34,451,255,255,255,26.722,21.489,54.856,0.797,1.243,0.804,0.923
35,358,255,255,255,22.860,19.940,80.628,0.884,1.146,0.872,0.934
36,450,255,255,255,25.492,22.476,112.873,0.919,1.134,0.882,0.947
37,435,255,255,255,26.223,21.121,75.451,0.916,1.242,0.805,0.945
38,328,255,255,255,23.207,17.995,86.073,0.843,1.290,0.775,0.924
39,428,255,255,255,26.767,20.359,155.426,0.888,1.315,0.761,0.940
40,355,255,255,255,22.474,20.112,132.211,0.885,1.117,0.895,0.923
41,400,255,255,255,24.028,21.196,178.545,0.910,1.134,0.882,0.937
42,407,255,255,255,23.841,21.736,123.903,0.911,1.097,0.912,0.940
43,273,255,255,255,21.164,16.423,169.212,0.846,1.289,0.776,0.916
44,292,255,255,255,22.726,16.359,88.736,0.829,1.389,0.720,0.918
45,467,255,255,255,25.630,23.199,163.169,0.926,1.105,0.905,0.956
46,320,255,255,255,24.316,16.756,53.928,0.824,1.451,0.689,0.903
47,405,255,255,255,23.707,21.751,67.851,0.925,1.090,0.917,0.950
48,433,255,255,255,25.067,21.994,179.867,0.912,1.140,0.877,0.939
49,253,255,255,255,19.979,16.123,101.481,0.889,1.239,0.807,0.960
50,419,255,255,255,25.622,20.822,152.397,0.930,1.231,0.813,0.950
51,242,255,255,255,19.369,15.908,75.187,0.892,1.218,0.821,0.972
52,309,255,255,255,24.468,16.080,115.003,0.829,1.522,0.657,0.917
53,417,255,255,255,24.076,22.052,119.534,0.919,1.092,0.916,0.941
54,419,255,255,255,25.300,21.086,179.459,0.910,1.200,0.833,0.941
55,364,255,255,255,22.721,20.398,58.444,0.944,1.114,0.898,0.950
56,291,255,255,255,22.507,16.462,110.785,0.841,1.367,0.731,0.930
57,143,255,255,255,15.491,11.753,21.610,0.711,1.318,0.759,0.883
58,377,255,255,255,23.352,20.555,68.194,0.897,1.136,0.880,0.930
59,416,255,255,255,24.206,21.882,41.697,0.876,1.106,0.904,0.934
60,397,255,255,255,23.493,21.516,5.442,0.887,1.092,0.916,0.930
61,276,255,255,255,20.384,17.239,11.746,0.848,1.182,0.846,0.914
62,279,255,255,255,20.406,17.409,63.422,0.775,1.172,0.853,0.897
63,378,255,255,255,22.985,20.939,98.571,0.971,1.098,0.911,0.967
64,306,255,255,255,21.017,18.538,77.694,0.933,1.134,0.882,0.940
65,334,255,255,255,22.233,19.128,143.390,0.896,1.162,0.860,0.926
66,417,255,255,255,25.725,20.639,30.981,0.878,1.246,0.802,0.937
67,445,255,255,255,25.950,21.834,72.880,0.923,1.189,0.841,0.952
68,436,255,255,255,25.797,21.520,42.975,0.878,1.199,0.834,0.945
69,476,255,255,255,25.840,23.454,50.313,0.933,1.102,0.908,0.952
70,429,255,255,255,24.472,22.320,9.397,0.909,1.096,0.912,0.948
71,369,255,255,255,24.184,19.427,136.382,0.892,1.245,0.803,0.931
72,437,255,255,255,25.362,21.938,141.841,0.920,1.156,0.865,0.943
73,395,255,255,255,24.186,20.794,30.716,0.885,1.163,0.860,0.934
74,368,255,255,255,23.418,20.009,4.021,0.879,1.170,0.854,0.939
75,384,255,255,255,24.128,20.264,29.717,0.941,1.191,0.840,0.954
76,401,255,255,255,25.347,20.143,25.615,0.774,1.258,0.795,0.897
77,378,255,255,255,23.644,20.355,165.122,0.863,1.162,0.861,0.930
78,377,255,255,255,25.207,19.043,137.448,0.918,1.324,0.755,0.948
79,360,255,255,255,22.050,20.788,80.016,0.882,1.061,0.943,0.927
80,446,255,255,255,26.202,21.673,23.992,0.863,1.209,0.827,0.922
81,433,255,255,255,24.503,22.499,22.723,0.946,1.089,0.918,0.955
82,360,255,255,255,23.691,19.347,145.769,0.918,1.225,0.817,0.947
83,374,255,255,255,26.740,17.808,88.576,0.841,1.502,0.666,0.920
84,251,255,255,255,22.021,14.513,78.598,0.807,1.517,0.659,0.908
85,356,255,255,255,22.802,19.878,14.267,0.879,1.147,0.872,0.947
86,389,255,255,255,27.821,17.803,68.893,0.783,1.563,0.640,0.908
87,464,255,255,255,26.528,22.270,140.247,0.868,1.191,0.840,0.929
88,346,255,255,255,22.265,19.787,6.372,0.883,1.125,0.889,0.938
89,417,255,255,255,24.331,21.821,1.547,0.900,1.115,0.897,0.934
90,452,255,255,255,31.417,18.318,116.344,0.736,1.715,0.583,0.893
91,280,255,255,255,20.770,17.164,61.172,0.900,1.210,0.826,0.935
92,493,255,255,255,29.333,21.400,35.249,0.854,1.371,0.730,0.934
93,446,255,255,255,25.475,22.291,19.312,0.945,1.143,0.875,0.958
94,403,255,255,255,24.954,20.562,72.405,0.900,1.214,0.824,0.943
95,333,255,255,255,23.601,17.965,83.404,0.844,1.314,0.761,0.921
96,396,255,255,255,23.021,21.902,18.728,0.933,1.051,0.951,0.945
97,324,255,255,255,25.179,16.384,25.347,0.849,1.537,0.651,0.928
98,374,255,255,255,22.479,21.184,70.829,0.917,1.061,0.942,0.944
99,474,255,255,255,26.353,22.901,61.643,0.954,1.151,0.869,0.962
100,332,255,255,255,21.954,19.254,154.801,0.806,1.140,0.877,0.922
101,270,255,255,255,25.696,13.379,170.676,0.657,1.921,0.521,0.832
102,361,255,255,255,23.120,19.881,26.805,0.840,1.163,0.860,0.912
103,397,255,255,255,23.335,21.662,65.189,0.921,1.077,0.928,0.949
104,422,255,255,255,26.036,20.637,1.907,0.868,1.262,0.793,0.943
105,402,255,255,255,26.328,19.441,36.193,0.926,1.354,0.738,0.953
106,496,255,255,255,27.590,22.890,29.749,0.877,1.205,0.830,0.939
107,474,255,255,255,28.249,21.364,24.471,0.910,1.322,0.756,0.950
108,364,255,255,255,22.473,20.623,160.178,0.872,1.090,0.918,0.929
109,389,255,255,255,25.415,19.488,143.036,0.891,1.304,0.767,0.941
110,495,255,255,255,29.337,21.483,62.166,0.846,1.366,0.732,0.927
111,335,255,255,255,22.674,18.811,36.221,0.861,1.205,0.830,0.933
112,409,255,255,255,24.352,21.384,14.781,0.908,1.139,0.878,0.947
113,353,255,255,255,21.999,20.431,156.043,0.916,1.077,0.929,0.943
114,418,255,255,255,25.598,20.791,149.190,0.841,1.231,0.812,0.930
115,417,255,255,255,25.602,20.738,127.344,0.911,1.235,0.810,0.943
116,395,255,255,255,25.178,19.975,161.941,0.910,1.260,0.793,0.938
117,413,255,255,255,24.698,21.291,35.320,0.937,1.160,0.862,0.951
118,369,255,255,255,26.363,17.822,0.095,0.837,1.479,0.676,0.937
119,309,255,255,255,21.312,18.460,61.649,0.909,1.154,0.866,0.936
120,354,255,255,255,25.141,17.928,108.774,0.888,1.402,0.713,0.947
121,368,255,255,255,22.635,20.701,81.690,0.939,1.093,0.915,0.946
122,430,255,255,255,25.822,21.203,89.597,0.905,1.218,0.821,0.941
123,310,255,255,255,21.737,18.158,5.631,0.874,1.197,0.835,0.925
124,333,255,255,255,22.980,18.450,156.257,0.710,1.246,0.803,0.899
125,363,255,255,255,23.852,19.377,156.907,0.920,1.231,0.812,0.945
126,372,255,255,255,25.205,18.792,93.334,0.795,1.341,0.746,0.897
127,321,255,255,255,21.108,19.362,129.972,0.905,1.090,0.917,0.930
128,451,255,255,255,24.289,23.642,24.970,0.916,1.027,0.973,0.944
129,446,255,255,255,26.248,21.634,2.176,0.911,1.213,0.824,0.948
130,410,255,255,255,23.940,21.806,100.007,0.922,1.098,0.911,0.952
131,395,255,255,255,24.048,20.914,111.496,0.916,1.150,0.870,0.943
132,306,255,255,255,21.543,18.086,170.283,0.917,1.191,0.840,0.940
133,476,255,255,255,25.898,23.402,177.165,0.880,1.107,0.904,0.940
134,445,255,255,255,25.794,21.966,174.609,0.904,1.174,0.852,0.944
135,383,255,255,255,22.689,21.493,101.699,0.924,1.056,0.947,0.945
136,438,255,255,255,25.015,22.294,166.657,0.922,1.122,0.891,0.948
137,460,255,255,255,25.456,23.008,73.976,0.915,1.106,0.904,0.943
138,361,255,255,255,22.584,20.352,112.623,0.946,1.110,0.901,0.950
139,382,255,255,255,24.822,19.595,42.333,0.909,1.267,0.789,0.946
140,379,255,255,255,24.846,19.422,67.590,0.899,1.279,0.782,0.945
141,391,255,255,255,24.351,20.444,95.909,0.854,1.191,0.840,0.927
142,363,255,255,255,23.362,19.783,142.115,0.942,1.181,0.847,0.952
143,479,255,255,255,27.205,22.418,87.036,0.780,1.214,0.824,0.905
144,457,255,255,255,24.834,23.430,5.714,0.901,1.060,0.943,0.944
145,411,255,255,255,27.533,19.007,10.391,0.871,1.449,0.690,0.944
146,345,255,255,255,23.489,18.701,151.542,0.910,1.256,0.796,0.944
147,391,255,255,255,23.774,20.940,31.645,0.922,1.135,0.881,0.949
148,381,255,255,255,22.864,21.217,0.175,0.904,1.078,0.928,0.942
149,363,255,255,255,24.132,19.152,83.487,0.771,1.260,0.794,0.883
150,420,255,255,255,26.691,20.035,17.363,0.811,1.332,0.751,0.914
151,400,255,255,255,25.649,19.856,117.501,0.880,1.292,0.774,0.939
152,328,255,255,255,22.094,18.902,145.481,0.915,1.169,0.856,0.956
153,375,255,255,255,22.869,20.879,145.033,0.950,1.095,0.913,0.951
154,368,255,255,255,22.922,20.441,164.664,0.923,1.121,0.892,0.957
155,242,255,255,255,19.951,15.444,52.422,0.805,1.292,0.774,0.925
156,430,255,255,255,25.586,21.399,12.096,0.886,1.196,0.836,0.929
157,320,255,255,255,21.694,18.781,103.263,0.853,1.155,0.866,0.914
158,395,255,255,255,22.723,22.133,42.565,0.888,1.027,0.974,0.944
159,424,255,255,255,24.613,21.933,25.868,0.926,1.122,0.891,0.947
160,459,255,255,255,24.473,23.880,76.048,0.913,1.025,0.976,0.937
161,336,255,255,255,21.665,19.746,94.362,0.940,1.097,0.911,0.942
162,361,255,255,255,24.297,18.918,52.134,0.843,1.284,0.779,0.927
163,303,255,255,255,20.886,18.471,116.529,0.819,1.131,0.884,0.911
164,358,255,255,255,23.133,19.704,158.607,0.920,1.174,0.852,0.955
165,450,255,255,255,25.362,22.591,170.409,0.882,1.123,0.891,0.931
166,349,255,255,255,22.064,20.140,132.267,0.905,1.096,0.913,0.937
167,426,255,255,255,25.382,21.370,164.370,0.911,1.188,0.842,0.945
168,371,255,255,255,24.116,19.587,126.046,0.861,1.231,0.812,0.935
169,280,255,255,255,21.301,16.736,53.395,0.893,1.273,0.786,0.936
170,294,255,255,255,21.143,17.705,122.727,0.843,1.194,0.837,0.913
171,409,255,255,255,24.507,21.249,122.529,0.902,1.153,0.867,0.933
172,464,255,255,255,24.954,23.675,154.815,0.920,1.054,0.949,0.954
173,326,255,255,255,21.728,19.103,73.635,0.903,1.137,0.879,0.945
174,432,255,255,255,23.928,22.987,137.722,0.862,1.041,0.961,0.944
175,437,255,255,255,25.390,21.914,97.912,0.906,1.159,0.863,0.945
176,368,255,255,255,22.609,20.724,154.559,0.902,1.091,0.917,0.939
177,481,255,255,255,24.906,24.590,34.461,0.902,1.013,0.987,0.948
178,486,255,255,255,27.868,22.204,18.199,0.894,1.255,0.797,0.944
179,344,255,255,255,22.352,19.596,99.118,0.914,1.141,0.877,0.950
180,385,255,255,255,23.700,20.683,37.154,0.868,1.146,0.873,0.927
181,458,255,255,255,26.337,22.141,120.251,0.903,1.190,0.841,0.945
182,391,255,255,255,25.269,19.701,95.172,0.913,1.283,0.780,0.954
183,437,255,255,255,24.590,22.627,105.011,0.906,1.087,0.920,0.941
184,336,255,255,255,25.174,16.994,153.313,0.857,1.481,0.675,0.928
185,361,255,255,255,24.500,18.761,137.884,0.893,1.306,0.766,0.932
186,395,255,255,255,24.092,20.876,86.138,0.916,1.154,0.866,0.946
187,452,255,255,255,25.354,22.699,18.076,0.891,1.117,0.895,0.943
188,471,255,255,255,24.843,24.140,6.827,0.915,1.029,0.972,0.948
189,375,255,255,255,24.017,19.881,107.940,0.919,1.208,0.828,0.948
190,374,255,255,255,23.950,19.883,87.694,0.896,1.205,0.830,0.949
191,322,255,255,255,21.771,18.832,8.843,0.892,1.156,0.865,0.936
192,469,255,255,255,27.130,22.011,5.696,0.875,1.233,0.811,0.949
193,385,255,255,255,24.878,19.704,87.310,0.922,1.263,0.792,0.944
194,321,255,255,255,23.799,17.173,21.955,0.847,1.386,0.722,0.911
195,431,255,255,255,23.756,23.100,35.567,0.927,1.028,0.972,0.947
196,370,255,255,255,29.287,16.085,162.100,0.814,1.821,0.549,0.944
197,395,255,255,255,22.453,22.399,113.265,0.931,1.002,0.998,0.947
198,432,255,255,255,24.738,22.235,16.741,0.888,1.113,0.899,0.940
199,347,255,255,255,25.210,17.525,0.941,0.845,1.438,0.695,0.924
200,337,255,255,255,23.192,18.501,143.175,0.927,1.254,0.798,0.948
201,376,255,255,255,26.492,18.071,100.981,0.840,1.466,0.682,0.933
202,407,255,255,255,24.265,21.356,79.606,0.923,1.136,0.880,0.949
203,409,255,255,255,24.557,21.206,35.702,0.899,1.158,0.864,0.941
204,430,255,255,255,25.809,21.213,178.513,0.911,1.217,0.822,0.946
205,383,255,255,255,26.154,18.645,28.457,0.826,1.403,0.713,0.931
206,459,255,255,255,25.673,22.764,26.872,0.905,1.128,0.887,0.941
207,363,255,255,255,26.009,17.770,152.939,0.856,1.464,0.683,0.927
208,376,255,255,255,23.489,20.381,7.087,0.901,1.152,0.868,0.936
209,282,255,255,255,20.188,17.786,132.639,0.893,1.135,0.881,0.917
210,261,255,255,255,20.048,16.576,127.602,0.842,1.209,0.827,0.916
211,266,255,255,255,21.500,15.752,90.101,0.839,1.365,0.733,0.943
212,360,255,255,255,24.911,18.400,34.352,0.865,1.354,0.739,0.927
213,491,255,255,255,27.482,22.748,1.334,0.885,1.208,0.828,0.944
214,175,255,255,255,15.798,14.105,140.390,0.709,1.120,0.893,0.877
215,490,255,255,255,25.867,24.119,135.500,0.859,1.072,0.932,0.932
216,349,255,255,255,27.144,16.371,105.738,0.792,1.658,0.603,0.915
217,360,255,255,255,22.016,20.820,14.842,0.927,1.057,0.946,0.939
218,436,255,255,255,25.617,21.670,9.418,0.891,1.182,0.846,0.938
219,343,255,255,255,23.253,18.781,123.077,0.927,1.238,0.808,0.945
220,419,255,255,255,25.228,21.146,20.521,0.846,1.193,0.838,0.903
221,436,255,255,255,24.680,22.493,140.167,0.932,1.097,0.911,0.948
222,359,255,255,255,23.036,19.843,25.274,0.841,1.161,0.861,0.902
223,365,255,255,255,22.192,20.941,105.986,0.903,1.060,0.944,0.935
224,447,255,255,255,27.386,20.782,29.927,0.851,1.318,0.759,0.928
225,498,255,255,255,28.947,21.905,50.322,0.885,1.321,0.757,0.942
226,347,255,255,255,23.221,19.026,172.499,0.907,1.221,0.819,0.940
227,393,255,255,255,22.556,22.184,176.836,0.920,1.017,0.984,0.940
228,324,255,255,255,21.167,19.490,145.779,0.891,1.086,0.921,0.930
229,309,255,255,255,20.543,19.152,38.245,0.829,1.073,0.932,0.901
230,276,255,255,255,19.942,17.622,132.045,0.842,1.132,0.884,0.908
231,373,255,255,255,22.936,20.706,116.651,0.930,1.108,0.903,0.946
232,445,255,255,255,25.731,22.020,58.373,0.937,1.169,0.856,0.956
233,333,255,255,255,21.826,19.426,35.612,0.904,1.124,0.890,0.967
234,323,255,255,255,21.583,19.054,144.736,0.927,1.133,0.883,0.939
235,373,255,255,255,23.887,19.882,133.380,0.917,1.201,0.832,0.938
236,478,255,255,255,27.150,22.417,90.222,0.841,1.211,0.826,0.931
237,469,255,255,255,26.836,22.252,136.824,0.925,1.206,0.829,0.950
238,380,255,255,255,23.033,21.006,139.803,0.865,1.096,0.912,0.942
239,347,255,255,255,25.502,17.325,68.186,0.834,1.472,0.679,0.901
240,340,255,255,255,21.811,19.848,168.708,0.891,1.099,0.910,0.930
241,261,255,255,255,21.164,15.702,155.317,0.832,1.348,0.742,0.934
242,395,255,255,255,26.141,19.239,85.686,0.863,1.359,0.736,0.928
243,485,255,255,255,25.622,24.101,145.734,0.894,1.063,0.941,0.930
244,380,255,255,255,25.886,18.691,67.135,0.882,1.385,0.722,0.944
245,245,255,255,255,19.875,15.695,134.391,0.877,1.266,0.790,0.933
246,376,255,255,255,23.517,20.357,0.940,0.943,1.155,0.866,0.956
247,406,255,255,255,25.209,20.506,53.005,0.829,1.229,0.813,0.918
248,308,255,255,255,24.960,15.711,91.033,0.881,1.589,0.629,0.960
249,304,255,255,255,22.431,17.255,55.524,0.857,1.300,0.769,0.924
250,435,255,255,255,25.208,21.972,82.943,0.828,1.147,0.872,0.922
251,396,255,255,255,23.241,21.694,107.961,0.913,1.071,0.933,0.944
252,265,255,255,255,19.614,17.202,83.598,0.749,1.140,0.877,0.876
253,362,255,255,255,22.072,20.882,177.400,0.902,1.057,0.946,0.939
254,292,255,255,255,21.634,17.186,93.983,0.872,1.259,0.794,0.948
255,394,255,255,255,24.366,20.588,109.973,0.900,1.183,0.845,0.938
256,495,255,255,255,26.274,23.988,6.751,0.916,1.095,0.913,0.948
257,495,255,255,255,25.921,24.314,136.403,0.910,1.066,0.938,0.946
258,362,255,255,255,23.276,19.802,106.232,0.887,1.175,0.851,0.941
259,355,255,255,255,22.997,19.655,2.522,0.891,1.170,0.855,0.924
260,362,255,255,255,22.464,20.518,8.493,0.859,1.095,0.913,0.933
261,303,255,255,255,21.558,17.896,80.928,0.905,1.205,0.830,0.953
262,430,255,255,255,24.380,22.456,95.457,0.925,1.086,0.921,0.947
263,367,255,255,255,22.662,20.619,134.553,0.865,1.099,0.910,0.923
264,401,255,255,255,23.293,21.920,151.863,0.842,1.063,0.941,0.933
265,467,255,255,255,27.220,21.844,83.486,0.932,1.246,0.802,0.969
266,357,255,255,255,23.053,19.717,118.995,0.949,1.169,0.855,0.955
267,263,255,255,255,20.145,16.623,62.457,0.868,1.212,0.825,0.931
268,392,255,255,255,23.631,21.121,92.768,0.924,1.119,0.894,0.949
269,423,255,255,255,25.712,20.946,45.106,0.880,1.228,0.815,0.943
270,453,255,255,255,25.707,22.436,37.155,0.901,1.146,0.873,0.944
271,348,255,255,255,23.315,19.004,149.543,0.903,1.227,0.815,0.939
272,455,255,255,255,25.079,23.100,48.093,0.930,1.086,0.921,0.952
273,393,255,255,255,25.548,19.586,122.934,0.859,1.304,0.767,0.935
274,328,255,255,255,21.883,19.085,0.099,0.865,1.147,0.872,0.917
275,468,255,255,255,25.941,22.970,156.544,0.880,1.129,0.885,0.934
276,420,255,255,255,24.493,21.833,89.555,0.944,1.122,0.891,0.959
277,438,255,255,255,25.643,21.748,146.184,0.822,1.179,0.848,0.924
278,441,255,255,255,26.300,21.350,129.034,0.917,1.232,0.812,0.950
279,367,255,255,255,24.598,18.997,158.785,0.879,1.295,0.772,0.931
280,337,255,255,255,22.248,19.286,0.216,0.933,1.154,0.867,0.948
281,407,255,255,255,23.523,22.030,54.566,0.862,1.068,0.937,0.933
282,335,255,255,255,22.391,19.050,68.519,0.931,1.175,0.851,0.941
283,377,255,255,255,23.935,20.055,40.491,0.897,1.194,0.838,0.931
284,479,255,255,255,24.788,24.603,152.642,0.919,1.008,0.993,0.944
285,452,255,255,255,25.874,22.243,107.470,0.910,1.163,0.860,0.947
286,390,255,255,255,24.697,20.106,15.309,0.891,1.228,0.814,0.939
287,403,255,255,255,24.568,20.885,81.833,0.859,1.176,0.850,0.930
288,307,255,255,255,20.374,19.185,79.486,0.903,1.062,0.942,0.940
289,321,255,255,255,22.445,18.209,168.308,0.898,1.233,0.811,0.929
290,412,255,255,255,25.009,20.976,12.753,0.914,1.192,0.839,0.944
291,457,255,255,255,25.116,23.167,107.144,0.901,1.084,0.922,0.943
292,440,255,255,255,24.964,22.441,61.228,0.899,1.112,0.899,0.941
293,423,255,255,255,25.126,21.435,44.391,0.902,1.172,0.853,0.952
294,242,255,255,255,19.470,15.825,129.236,0.898,1.230,0.813,0.915
295,439,255,255,255,25.909,21.574,22.771,0.902,1.201,0.833,0.944
296,260,255,255,255,20.885,15.851,146.563,0.852,1.318,0.759,0.922
297,457,255,255,255,26.882,21.645,77.556,0.906,1.242,0.805,0.947
298,437,255,255,255,26.764,20.789,100.172,0.849,1.287,0.777,0.929
299,423,255,255,255,24.456,22.022,20.906,0.945,1.111,0.900,0.951
300,320,255,255,255,21.039,19.366,112.412,0.948,1.086,0.920,0.960
301,469,255,255,255,28.884,20.674,100.109,0.793,1.397,0.716,0.937
302,329,255,255,255,23.944,17.495,56.748,0.868,1.369,0.731,0.919
303,335,255,255,255,22.377,19.061,168.819,0.884,1.174,0.852,0.931
304,460,255,255,255,25.749,22.746,67.707,0.920,1.132,0.883,0.947
305,429,255,255,255,23.710,23.038,171.279,0.890,1.029,0.972,0.940
306,450,255,255,255,24.236,23.641,22.763,0.933,1.025,0.975,0.948
307,348,255,255,255,21.892,20.240,135.416,0.941,1.082,0.925,0.948
308,370,255,255,255,22.621,20.826,89.666,0.901,1.086,0.921,0.940
309,370,255,255,255,23.810,19.786,101.089,0.826,1.203,0.831,0.919
310,321,255,255,255,21.295,19.192,52.406,0.740,1.110,0.901,0.878
311,491,255,255,255,26.733,23.385,38.743,0.898,1.143,0.875,0.939
312,350,255,255,255,24.192,18.420,83.165,0.864,1.313,0.761,0.952
313,422,255,255,255,25.050,21.449,144.493,0.875,1.168,0.856,0.932
314,385,255,255,255,25.512,19.214,72.810,0.899,1.328,0.753,0.953
315,416,255,255,255,26.034,20.345,58.326,0.895,1.280,0.782,0.938
316,341,255,255,255,22.572,19.235,130.542,0.922,1.173,0.852,0.947
317,345,255,255,255,22.044,19.927,123.345,0.917,1.106,0.904,0.939
318,304,255,255,255,21.177,18.278,171.387,0.908,1.159,0.863,0.946
319,225,255,255,255,17.565,16.310,1.723,0.816,1.077,0.929,0.932
320,386,255,255,255,23.703,20.735,126.224,0.857,1.143,0.875,0.916
321,434,255,255,255,24.356,22.688,40.662,0.942,1.074,0.931,0.951
322,289,255,255,255,19.846,18.541,14.496,0.898,1.070,0.934,0.928
323,432,255,255,255,25.784,21.333,45.379,0.902,1.209,0.827,0.945
324,410,255,255,255,25.221,20.698,51.320,0.939,1.219,0.821,0.948
325,416,255,255,255,23.483,22.555,0.936,0.909,1.041,0.960,0.939
326,408,255,255,255,23.790,21.836,75.433,0.905,1.089,0.918,0.936
327,392,255,255,255,23.865,20.914,96.814,0.939,1.141,0.876,0.947
328,408,255,255,255,23.570,22.040,170.423,0.947,1.069,0.935,0.954
329,213,255,255,255,18.575,14.601,158.708,0.731,1.272,0.786,0.887
330,296,255,255,255,19.891,18.948,24.647,0.944,1.050,0.953,0.944
331,449,255,255,255,26.965,21.201,98.923,0.880,1.272,0.786,0.944
332,378,255,255,255,25.923,18.566,63.628,0.885,1.396,0.716,0.937
333,388,255,255,255,23.608,20.926,125.597,0.912,1.128,0.886,0.963
334,252,255,255,255,22.042,14.556,48.418,0.835,1.514,0.660,0.911
335,344,255,255,255,21.890,20.009,37.873,0.908,1.094,0.914,0.944
336,389,255,255,255,26.044,19.017,82.359,0.902,1.369,0.730,0.946
337,370,255,255,255,24.496,19.231,46.812,0.870,1.274,0.785,0.950
338,215,255,255,255,20.060,13.646,25.834,0.782,1.470,0.680,0.890
339,450,255,255,255,29.466,19.445,8.698,0.784,1.515,0.660,0.919
340,328,255,255,255,22.322,18.709,89.456,0.909,1.193,0.838,0.941
341,463,255,255,255,25.541,23.081,93.490,0.913,1.107,0.904,0.947
342,284,255,255,255,21.068,17.163,71.876,0.941,1.228,0.815,0.940
343,437,255,255,255,25.951,21.440,53.415,0.882,1.210,0.826,0.938
344,472,255,255,255,25.842,23.256,110.946,0.911,1.111,0.900,0.945
345,365,255,255,255,22.465,20.687,68.229,0.871,1.086,0.921,0.923
346,377,255,255,255,22.478,21.355,46.098,0.924,1.053,0.950,0.943
347,455,255,255,255,25.265,22.930,115.689,0.930,1.102,0.908,0.955
348,440,255,255,255,25.468,21.997,6.326,0.857,1.158,0.864,0.924
349,405,255,255,255,25.018,20.612,155.802,0.885,1.214,0.824,0.931
350,340,255,255,255,21.031,20.584,57.575,0.928,1.022,0.979,0.941
351,392,255,255,255,22.949,21.749,61.749,0.939,1.055,0.948,0.950
352,419,255,255,255,25.998,20.521,98.480,0.856,1.267,0.789,0.934
353,336,255,255,255,22.504,19.010,1.498,0.924,1.184,0.845,0.940
354,353,255,255,255,22.822,19.694,132.365,0.916,1.159,0.863,0.944
355,343,255,255,255,22.385,19.509,14.651,0.884,1.147,0.872,0.922
356,376,255,255,255,24.252,19.740,60.399,0.880,1.229,0.814,0.939
357,382,255,255,255,23.954,20.304,60.561,0.872,1.180,0.848,0.935
358,382,255,255,255,25.665,18.951,76.231,0.867,1.354,0.738,0.942
359,362,255,255,255,22.629,20.368,127.778,0.939,1.111,0.900,0.950
360,302,255,255,255,20.952,18.352,174.950,0.839,1.142,0.876,0.908
361,312,255,255,255,21.343,18.612,139.474,0.911,1.147,0.872,0.937
362,342,255,255,255,22.710,19.174,175.300,0.931,1.184,0.844,0.951
363,290,255,255,255,20.922,17.649,175.496,0.820,1.185,0.844,0.890
364,302,255,255,255,20.942,18.361,117.758,0.914,1.141,0.877,0.932
365,302,255,255,255,20.891,18.406,147.523,0.895,1.135,0.881,0.934
366,253,255,255,255,20.023,16.088,6.834,0.875,1.245,0.803,0.932
367,325,255,255,255,22.607,18.304,158.591,0.881,1.235,0.810,0.927
